"","date","temperature","dewpoint_temperature","soil_temperature_level_1"
"915",2016-07-03,309.825347900391,284.401611328125,315.435302734375
"916",2016-07-04,310.294677734375,282.549652099609,315.819122314453
"917",2016-07-05,310.634002685547,276.376678466797,315.355865478516
"918",2016-07-06,309.286865234375,280.849060058594,313.961242675781
"919",2016-07-07,308.121795654297,283.218505859375,313.343963623047
"920",2016-07-08,308.764434814453,280.852813720703,313.783416748047
"921",2016-07-09,309.942108154297,279.479278564453,314.432830810547
"922",2016-07-10,309.718414306641,276.643280029297,314.363525390625
"923",2016-07-11,308.620239257812,276.043487548828,314.149627685547
"924",2016-07-12,308.235961914062,275.480377197266,312.735717773438
"925",2016-07-13,308.186431884766,275.872222900391,312.903533935547
"926",2016-07-14,309.961639404297,281.973846435547,315.106170654297
"927",2016-07-15,311.135589599609,279.956298828125,315.626861572266
"928",2016-07-16,310.691741943359,284.384399414062,315.492065429688
"929",2016-07-17,310.429626464844,283.341400146484,314.989715576172
"930",2016-07-18,309.349731445312,285.8369140625,314.412231445312
"931",2016-07-19,309.869903564453,285.389007568359,315.588714599609
"932",2016-07-20,310.375885009766,286.909576416016,316.153198242188
"933",2016-07-21,311.553100585938,286.413970947266,317.727142333984
"934",2016-07-22,313.254760742188,280.871795654297,318.347747802734
"935",2016-07-23,312.906372070312,285.130523681641,318.172637939453
"936",2016-07-24,311.227508544922,288.238891601562,316.288848876953
"937",2016-07-25,310.783569335938,288.069091796875,316.868499755859
"938",2016-07-26,310.684478759766,288.118438720703,316.268310546875
"939",2016-07-27,311.803558349609,288.405975341797,316.298187255859
"940",2016-07-28,311.963897705078,287.933258056641,316.426483154297
"941",2016-07-29,311.946319580078,288.657623291016,317.569610595703
"942",2016-07-30,308.911285400391,290.231048583984,315.080780029297
"943",2016-07-31,308.234710693359,291.123077392578,314.002258300781
"944",2016-08-01,308.567352294922,289.254058837891,314.653686523438
"945",2016-08-02,308.614593505859,292.194488525391,315.213348388672
"946",2016-08-03,307.999542236328,291.558776855469,313.867065429688
"947",2016-08-04,308.022186279297,290.384002685547,314.120697021484
"948",2016-08-05,310.035919189453,286.924682617188,315.740936279297
"949",2016-08-06,310.415374755859,286.052124023438,315.229278564453
"950",2016-08-07,311.713623046875,279.231231689453,316.380615234375
"951",2016-08-08,311.078643798828,274.687042236328,315.228973388672
"952",2016-08-09,308.803588867188,285.904510498047,313.241302490234
"953",2016-08-10,307.283203125,293.097747802734,311.841400146484
"954",2016-08-11,305.725006103516,293.703033447266,309.530242919922
"955",2016-08-12,308.977569580078,290.978790283203,313.655822753906
"956",2016-08-13,311.100311279297,286.175506591797,315.562652587891
"957",2016-08-14,312.567718505859,282.726776123047,316.523406982422
"958",2016-08-15,312.632446289062,282.698944091797,316.237762451172
"959",2016-08-16,311.818969726562,280.624786376953,315.432983398438
"960",2016-08-17,311.598785400391,281.726440429688,315.841186523438
"961",2016-08-18,309.610961914062,283.858428955078,314.810821533203
"962",2016-08-19,307.873229980469,285.049438476562,313.543670654297
"963",2016-08-20,308.088226318359,287.068084716797,313.670379638672
"964",2016-08-21,306.242340087891,288.319976806641,312.813354492188
"965",2016-08-22,305.933502197266,287.5556640625,311.465789794922
"966",2016-08-23,304.600555419922,287.943695068359,310.144805908203
"967",2016-08-24,307.083465576172,285.102630615234,311.301635742188
"968",2016-08-25,307.890441894531,282.978668212891,312.011413574219
"969",2016-08-26,305.972747802734,286.657379150391,310.223266601562
"970",2016-08-27,304.626129150391,285.467498779297,309.204925537109
"971",2016-08-28,304.234405517578,283.513275146484,308.485290527344
"972",2016-08-29,307.363372802734,282.152740478516,311.215576171875
"973",2016-08-30,309.565460205078,279.844512939453,313.092559814453
"974",2016-08-31,309.434112548828,283.042205810547,312.740234375
"975",2016-09-01,308.095703125,288.648803710938,312.128143310547
"976",2016-09-02,306.679718017578,288.736480712891,310.998016357422
"977",2016-09-03,307.892578125,284.848022460938,312.2216796875
"978",2016-09-04,305.323120117188,276.244262695312,309.599670410156
"979",2016-09-05,302.664306640625,274.290863037109,306.737518310547
"980",2016-09-06,302.845611572266,270.461151123047,306.235992431641
"981",2016-09-07,303.828399658203,290.013885498047,308.586578369141
"982",2016-09-08,304.778198242188,289.779418945312,309.107147216797
"983",2016-09-09,306.738067626953,284.245330810547,311.454956054688
"984",2016-09-10,307.488677978516,278.382232666016,311.306304931641
"985",2016-09-11,307.243804931641,277.216247558594,310.340240478516
"986",2016-09-12,306.860137939453,280.284545898438,310.04248046875
"987",2016-09-13,303.358154296875,275.881561279297,307.035278320312
"988",2016-09-14,300.285705566406,272.949401855469,304.569244384766
"989",2016-09-15,300.324096679688,267.427459716797,302.578643798828
"990",2016-09-16,301.386840820312,268.197631835938,303.541046142578
"991",2016-09-17,302.986083984375,266.940551757812,304.458831787109
"992",2016-09-18,304.364105224609,268.690216064453,305.742309570312
"993",2016-09-19,305.399139404297,275.133422851562,306.442901611328
"994",2016-09-20,300.876678466797,286.906585693359,304.503448486328
"995",2016-09-21,298.344635009766,292.256591796875,301.302124023438
"996",2016-09-22,301.410705566406,290.746429443359,303.901794433594
"997",2016-09-23,297.362579345703,269.081726074219,300.476776123047
"998",2016-09-24,297.301116943359,270.055145263672,299.668701171875
"999",2016-09-25,300.729278564453,274.170135498047,302.372833251953
"1000",2016-09-26,303.282989501953,278.129730224609,304.785247802734
"1001",2016-09-27,301.462432861328,281.960784912109,304.743530273438
"1002",2016-09-28,300.92041015625,283.174926757812,303.630645751953
"1003",2016-09-29,302.877227783203,283.719268798828,305.218170166016
"1004",2016-09-30,302.941619873047,283.950744628906,305.781921386719
"1005",2016-10-01,303.281005859375,283.344085693359,306.039276123047
"1006",2016-10-02,302.559600830078,282.714935302734,305.637664794922
"1007",2016-10-03,297.646240234375,268.971740722656,301.05810546875
"1008",2016-10-04,295.243377685547,266.576873779297,297.930877685547
"1009",2016-10-05,297.402862548828,275.493621826172,300.149444580078
"1010",2016-10-06,298.145629882812,269.064147949219,298.802032470703
"1011",2016-10-07,297.738372802734,265.969818115234,298.730285644531
"1012",2016-10-08,300.472106933594,271.547149658203,301.226593017578
"1013",2016-10-09,301.650634765625,277.240417480469,303.513427734375
"1014",2016-10-10,301.976837158203,278.455657958984,304.146575927734
"1015",2016-10-11,301.183990478516,280.197357177734,303.716156005859
"1016",2016-10-12,299.952728271484,274.328887939453,301.772979736328
"1017",2016-10-13,299.203643798828,271.498657226562,300.404663085938
"1018",2016-10-14,300.321929931641,272.350677490234,301.420867919922
"1019",2016-10-15,300.560485839844,277.013641357422,302.03369140625
"1020",2016-10-16,300.077209472656,281.704132080078,301.858978271484
"1021",2016-10-17,298.501800537109,282.158721923828,301.462921142578
"1022",2016-10-18,297.385437011719,279.578430175781,299.97119140625
"1023",2016-10-19,297.901214599609,273.150268554688,297.972747802734
"1024",2016-10-20,296.080688476562,268.072784423828,297.472564697266
"1025",2016-10-21,297.627227783203,268.512573242188,297.947357177734
"1026",2016-10-22,300.237976074219,272.999572753906,300.675659179688
"1027",2016-10-23,299.410064697266,276.498992919922,300.380676269531
"1028",2016-10-24,299.485931396484,283.882049560547,301.187286376953
"1029",2016-10-25,295.715972900391,287.794219970703,299.324829101562
"1030",2016-10-26,297.647521972656,286.374420166016,299.163299560547
"1031",2016-10-27,298.617095947266,285.347320556641,299.865875244141
"1032",2016-10-28,300.504608154297,282.062652587891,301.266326904297
"1033",2016-10-29,300.290283203125,279.583953857422,301.843536376953
"1034",2016-10-30,300.494903564453,282.050994873047,301.545196533203
"1035",2016-10-31,296.931365966797,282.987274169922,299.837615966797
"1036",2016-11-01,293.263244628906,277.770782470703,296.050323486328
"1037",2016-11-02,293.549285888672,274.278045654297,294.971557617188
"1038",2016-11-03,295.242034912109,273.563659667969,295.823638916016
"1039",2016-11-04,295.049865722656,280.174774169922,296.298065185547
"1040",2016-11-05,295.797058105469,279.37353515625,297.453094482422
"1041",2016-11-06,295.906768798828,279.099212646484,296.962860107422
"1042",2016-11-07,296.850830078125,278.670196533203,297.139373779297
"1043",2016-11-08,297.869049072266,276.451843261719,297.362884521484
"1044",2016-11-09,298.695953369141,274.058197021484,298.314453125
"1045",2016-11-10,296.50048828125,270.540069580078,296.648651123047
"1046",2016-11-11,294.098785400391,273.194213867188,294.917846679688
"1047",2016-11-12,293.875457763672,275.394927978516,294.600921630859
"1048",2016-11-13,295.37109375,275.703155517578,294.87109375
"1049",2016-11-14,295.188690185547,274.424255371094,293.526153564453
"1050",2016-11-15,294.758575439453,272.074615478516,292.387420654297
"1051",2016-11-16,295.104522705078,270.289855957031,294.380462646484
"1052",2016-11-17,291.587158203125,267.338531494141,293.124481201172
"1053",2016-11-18,285.781799316406,263.111114501953,286.749206542969
"1054",2016-11-19,288.257568359375,261.201690673828,287.467742919922
"1055",2016-11-20,291.758636474609,265.476715087891,290.459564208984
"1056",2016-11-21,290.355926513672,280.908477783203,291.517578125
"1057",2016-11-22,288.993682861328,276.009918212891,289.625213623047
"1058",2016-11-23,290.061126708984,272.852416992188,288.774017333984
"1059",2016-11-24,289.276550292969,267.319000244141,289.210968017578
"1060",2016-11-25,287.830200195312,261.951019287109,287.901977539062
"1061",2016-11-26,288.407287597656,264.366119384766,287.508026123047
"1062",2016-11-27,287.614837646484,274.584533691406,288.849548339844
"1063",2016-11-28,284.535369873047,275.216278076172,285.052947998047
"1064",2016-11-29,284.871520996094,272.543914794922,285.380981445312
"1065",2016-11-30,283.164581298828,265.123504638672,283.673645019531
"1066",2016-12-01,284.160583496094,262.798736572266,283.166961669922
"1067",2016-12-02,286.245208740234,266.875732421875,285.900909423828
"1068",2016-12-03,286.385772705078,264.249908447266,287.107452392578
"1069",2016-12-04,285.206878662109,262.180389404297,285.582000732422
"1070",2016-12-05,284.269805908203,263.296691894531,284.059936523438
"1071",2016-12-06,285.811187744141,267.145904541016,285.188568115234
"1072",2016-12-07,287.006866455078,275.158782958984,287.313415527344
"1073",2016-12-08,283.886627197266,259.514923095703,283.199127197266
"1074",2016-12-09,286.527740478516,264.688262939453,285.160675048828
"1075",2016-12-10,287.957672119141,271.675384521484,286.216857910156
"1076",2016-12-11,289.951934814453,276.811798095703,290.164642333984
"1077",2016-12-12,289.701385498047,279.365905761719,289.899993896484
"1078",2016-12-13,291.064086914062,279.375396728516,290.432067871094
"1079",2016-12-14,289.301666259766,278.854736328125,289.476226806641
"1080",2016-12-15,289.168670654297,278.129669189453,289.12939453125
"1081",2016-12-16,293.559051513672,279.792510986328,293.875213623047
"1082",2016-12-17,287.342407226562,268.458251953125,289.763732910156
"1083",2016-12-18,279.874572753906,260.541320800781,280.283538818359
"1084",2016-12-19,280.529632568359,262.077056884766,281.297515869141
"1085",2016-12-20,282.922088623047,261.552642822266,283.203521728516
"1086",2016-12-21,287.131591796875,266.252593994141,287.507904052734
"1087",2016-12-22,284.525054931641,282.090057373047,286.061431884766
"1088",2016-12-23,285.088470458984,282.975738525391,285.813323974609
"1089",2016-12-24,286.15087890625,282.148040771484,286.219696044922
"1090",2016-12-25,281.562927246094,274.265167236328,283.022033691406
"1091",2016-12-26,280.369079589844,273.316284179688,281.489715576172
"1092",2016-12-27,281.019775390625,273.943511962891,281.673004150391
"1093",2016-12-28,282.123321533203,274.820709228516,281.405303955078
"1094",2016-12-29,284.287139892578,276.441619873047,282.721496582031
"1095",2016-12-30,285.767272949219,280.001556396484,284.919494628906
"1096",2016-12-31,284.816680908203,282.212341308594,285.46435546875
"1097",2017-01-01,285.514495849609,282.67138671875,286.548004150391
"1098",2017-01-02,284.792877197266,278.869842529297,284.943756103516
"1099",2017-01-03,284.154327392578,279.734313964844,284.830596923828
"1100",2017-01-04,284.730743408203,279.243957519531,284.63037109375
"1101",2017-01-05,287.347259521484,281.222473144531,286.384002685547
"1102",2017-01-06,285.600921630859,274.944396972656,286.708709716797
"1103",2017-01-07,281.267425537109,271.724822998047,282.576995849609
"1104",2017-01-08,286.439208984375,277.769744873047,285.489166259766
"1105",2017-01-09,287.580535888672,279.961578369141,286.333221435547
"1106",2017-01-10,287.939483642578,279.791687011719,286.925903320312
"1107",2017-01-11,288.134216308594,278.3603515625,287.891845703125
"1108",2017-01-12,288.458953857422,279.973724365234,288.5849609375
"1109",2017-01-13,287.844879150391,280.095611572266,288.486297607422
"1110",2017-01-14,288.433898925781,278.45947265625,288.985931396484
"1111",2017-01-15,287.894317626953,278.155853271484,289.130126953125
"1112",2017-01-16,286.817565917969,273.480743408203,287.184356689453
"1113",2017-01-17,284.463256835938,267.966064453125,285.547088623047
"1114",2017-01-18,285.928070068359,267.630645751953,285.857086181641
"1115",2017-01-19,287.500549316406,272.189270019531,288.447692871094
"1116",2017-01-20,285.319183349609,278.223907470703,285.719573974609
"1117",2017-01-21,285.481842041016,277.46630859375,286.154266357422
"1118",2017-01-22,285.063751220703,277.284606933594,285.129028320312
"1119",2017-01-23,287.196441650391,278.118927001953,286.724822998047
"1120",2017-01-24,283.065185546875,274.453094482422,284.994049072266
"1121",2017-01-25,283.286682128906,269.683898925781,283.401977539062
"1122",2017-01-26,281.308502197266,270.234039306641,282.364288330078
"1123",2017-01-27,283.114837646484,263.978271484375,283.935089111328
"1124",2017-01-28,282.279571533203,264.118988037109,283.734527587891
"1125",2017-01-29,284.109832763672,265.767547607422,285.162445068359
"1126",2017-01-30,287.195281982422,267.865509033203,287.829956054688
"1127",2017-01-31,289.281005859375,265.33740234375,287.696441650391
"1128",2017-02-01,288.712677001953,268.031311035156,287.931884765625
"1129",2017-02-02,289.604736328125,263.909973144531,289.866027832031
"1130",2017-02-03,290.184844970703,264.380218505859,290.077423095703
"1131",2017-02-04,291.516845703125,273.324066162109,291.996246337891
"1132",2017-02-05,290.667449951172,273.179138183594,290.959075927734
"1133",2017-02-06,291.165802001953,276.407653808594,292.113189697266
"1134",2017-02-07,291.400360107422,282.302459716797,292.090057373047
"1135",2017-02-08,292.519805908203,281.630798339844,294.198211669922
"1136",2017-02-09,293.605194091797,281.803497314453,294.606109619141
"1137",2017-02-10,295.569305419922,279.395904541016,295.536651611328
"1138",2017-02-11,294.066131591797,280.421661376953,295.382965087891
"1139",2017-02-12,289.998870849609,279.784332275391,291.720001220703
"1140",2017-02-13,290.783111572266,278.258666992188,292.90087890625
"1141",2017-02-14,291.767730712891,274.868316650391,292.967529296875
"1142",2017-02-15,291.656127929688,274.056335449219,293.114410400391
"1143",2017-02-16,292.199493408203,271.825225830078,292.395416259766
"1144",2017-02-17,292.913452148438,272.718658447266,294.274200439453
"1145",2017-02-18,289.176239013672,280.678955078125,291.482391357422
"1146",2017-02-19,286.591766357422,283.269165039062,288.812042236328
"1147",2017-02-20,288.059844970703,282.176055908203,288.570373535156
"1148",2017-02-21,290.211761474609,284.235748291016,290.49560546875
"1149",2017-02-22,292.408966064453,283.133697509766,291.788970947266
"1150",2017-02-23,287.210113525391,269.856475830078,289.153717041016
"1151",2017-02-24,284.301177978516,267.592590332031,286.303833007812
"1152",2017-02-25,284.917510986328,266.664855957031,285.883575439453
"1153",2017-02-26,287.846160888672,270.690063476562,290.022918701172
"1154",2017-02-27,287.091247558594,276.250335693359,288.536865234375
"1155",2017-02-28,287.596557617188,281.581420898438,288.676849365234
"1156",2017-03-01,286.399108886719,275.2177734375,286.883544921875
"1157",2017-03-02,286.933288574219,273.146575927734,287.794555664062
"1158",2017-03-03,288.706512451172,274.396148681641,289.080902099609
"1159",2017-03-04,291.5625,273.506866455078,291.548370361328
"1160",2017-03-05,292.845123291016,269.854217529297,293.563751220703
"1161",2017-03-06,287.649536132812,268.264007568359,291.132415771484
"1162",2017-03-07,287.533325195312,256.885467529297,289.682861328125
"1163",2017-03-08,292.433990478516,261.518218994141,292.114440917969
"1164",2017-03-09,295.771636962891,268.098236083984,294.356048583984
"1165",2017-03-10,297.255218505859,269.774871826172,296.504547119141
"1166",2017-03-11,298.586395263672,268.532958984375,297.955383300781
"1167",2017-03-12,299.099060058594,270.062225341797,298.551910400391
"1168",2017-03-13,299.450408935547,269.822906494141,298.637573242188
"1169",2017-03-14,300.605499267578,269.947937011719,299.478515625
"1170",2017-03-15,299.793090820312,269.171722412109,299.733489990234
"1171",2017-03-16,299.255462646484,270.969085693359,300.132965087891
"1172",2017-03-17,299.623870849609,271.489196777344,300.754760742188
"1173",2017-03-18,299.734344482422,272.586578369141,301.515289306641
"1174",2017-03-19,300.049591064453,269.583068847656,301.829956054688
"1175",2017-03-20,300.930633544922,273.367980957031,302.735321044922
"1176",2017-03-21,299.677337646484,274.542633056641,302.871307373047
"1177",2017-03-22,297.337219238281,279.610870361328,301.606536865234
"1178",2017-03-23,291.301483154297,274.383636474609,296.067260742188
"1179",2017-03-24,292.305816650391,272.419311523438,296.189056396484
"1180",2017-03-25,295.341125488281,268.442504882812,298.597137451172
"1181",2017-03-26,294.189605712891,272.828826904297,297.718200683594
"1182",2017-03-27,295.294799804688,273.862091064453,299.0478515625
"1183",2017-03-28,294.252105712891,268.591918945312,297.775238037109
"1184",2017-03-29,294.852325439453,266.554168701172,297.274810791016
"1185",2017-03-30,296.645690917969,266.059356689453,297.327484130859
"1186",2017-03-31,291.949493408203,267.441528320312,296.437255859375
"1187",2017-04-01,291.608306884766,272.476409912109,294.963684082031
"1188",2017-04-02,294.275115966797,273.922271728516,296.665618896484
"1189",2017-04-03,296.809112548828,271.923919677734,299.657867431641
"1190",2017-04-04,294.026184082031,268.622467041016,297.544677734375
"1191",2017-04-05,294.011108398438,262.841430664062,297.638519287109
"1192",2017-04-06,297.629638671875,267.35595703125,299.327056884766
"1193",2017-04-07,299.460571289062,267.461883544922,301.966705322266
"1194",2017-04-08,297.416717529297,267.594268798828,300.278961181641
"1195",2017-04-09,293.319976806641,268.607330322266,297.700714111328
"1196",2017-04-10,292.421630859375,262.678588867188,295.823974609375
"1197",2017-04-11,295.578155517578,258.976715087891,297.443084716797
"1198",2017-04-12,297.662322998047,268.344268798828,300.693634033203
"1199",2017-04-13,298.847076416016,273.417694091797,301.978668212891
"1200",2017-04-14,295.208129882812,275.049468994141,300.285339355469
"1201",2017-04-15,295.397918701172,269.704559326172,299.769622802734
"1202",2017-04-16,298.104461669922,269.853424072266,301.397308349609
"1203",2017-04-17,298.998687744141,270.729888916016,302.648651123047
"1204",2017-04-18,299.736846923828,279.318786621094,303.811065673828
"1205",2017-04-19,299.16357421875,277.754119873047,303.918579101562
"1206",2017-04-20,298.694091796875,268.865753173828,302.108642578125
"1207",2017-04-21,298.942779541016,268.909942626953,301.558258056641
"1208",2017-04-22,298.779022216797,266.882965087891,301.848388671875
"1209",2017-04-23,301.879638671875,269.423065185547,303.204040527344
"1210",2017-04-24,300.655914306641,271.739166259766,304.323089599609
"1211",2017-04-25,298.445037841797,276.191375732422,303.209777832031
"1212",2017-04-26,297.552978515625,271.348175048828,301.536956787109
"1213",2017-04-27,300.032470703125,276.208709716797,304.53857421875
"1214",2017-04-28,298.875885009766,269.163513183594,302.87939453125
"1215",2017-04-29,294.245208740234,265.155914306641,298.535675048828
"1216",2017-04-30,296.853973388672,265.189270019531,299.170501708984
"1217",2017-05-01,299.142059326172,264.675415039062,302.337615966797
"1218",2017-05-02,301.396331787109,270.872528076172,304.775054931641
"1219",2017-05-03,303.64208984375,272.132019042969,306.576507568359
"1220",2017-05-04,304.684204101562,274.612152099609,307.483825683594
"1221",2017-05-05,305.898254394531,273.237487792969,308.951080322266
"1222",2017-05-06,304.353698730469,276.707794189453,308.46923828125
"1223",2017-05-07,290.773956298828,274.90185546875,298.487548828125
"1224",2017-05-08,292.017578125,272.843322753906,298.189849853516
"1225",2017-05-09,292.309692382812,279.927062988281,298.757934570312
"1226",2017-05-10,291.845062255859,282.143859863281,297.016387939453
"1227",2017-05-11,296.279876708984,284.533264160156,300.028564453125
"1228",2017-05-12,301.275238037109,279.914886474609,304.496215820312
"1229",2017-05-13,300.873657226562,271.686187744141,305.399688720703
"1230",2017-05-14,299.330413818359,271.513397216797,303.441558837891
"1231",2017-05-15,296.9912109375,272.738555908203,302.558807373047
"1232",2017-05-16,292.543487548828,274.552520751953,298.871368408203
"1233",2017-05-17,295.949066162109,277.497039794922,301.221221923828
"1234",2017-05-18,296.979888916016,269.313659667969,301.491058349609
"1235",2017-05-19,296.054779052734,270.915802001953,300.261840820312
"1236",2017-05-20,299.981414794922,269.194488525391,303.067413330078
"1237",2017-05-21,303.542205810547,271.211517333984,305.936553955078
"1238",2017-05-22,305.349578857422,271.518920898438,308.264556884766
"1239",2017-05-23,307.343963623047,272.521820068359,309.490478515625
"1240",2017-05-24,307.339447021484,270.617523193359,309.9267578125
"1241",2017-05-25,305.042938232422,267.281097412109,308.825653076172
"1242",2017-05-26,300.705474853516,274.025177001953,306.276336669922
"1243",2017-05-27,301.741729736328,276.045684814453,306.488891601562
"1244",2017-05-28,302.901947021484,269.705322265625,307.181793212891
"1245",2017-05-29,305.200592041016,271.859191894531,309.404052734375
"1246",2017-05-30,305.894317626953,274.395782470703,309.891082763672
"1247",2017-05-31,303.813049316406,273.072265625,308.598846435547
"1248",2017-06-01,302.220764160156,273.818695068359,307.531402587891
"1249",2017-06-02,302.311065673828,276.408752441406,307.824829101562
"1250",2017-06-03,305.940612792969,275.893920898438,310.006958007812
"1251",2017-06-04,307.720092773438,277.756011962891,311.697357177734
"1252",2017-06-05,307.981903076172,277.848876953125,312.135040283203
"1253",2017-06-06,307.152130126953,277.028015136719,311.795623779297
"1254",2017-06-07,305.249328613281,273.350555419922,309.970916748047
"1255",2017-06-08,305.552154541016,273.778167724609,310.021636962891
"1256",2017-06-09,306.666290283203,273.800323486328,310.884674072266
"1257",2017-06-10,304.917449951172,279.815460205078,309.680541992188
"1258",2017-06-11,302.512786865234,275.285980224609,307.620574951172
"1259",2017-06-12,298.812408447266,274.952301025391,305.542144775391
"1260",2017-06-13,300.592376708984,266.992950439453,305.324340820312
"1261",2017-06-14,303.349090576172,267.298400878906,306.825408935547
"1262",2017-06-15,305.640106201172,269.437438964844,309.022766113281
"1263",2017-06-16,307.5908203125,268.545135498047,310.990234375
"1264",2017-06-17,308.488006591797,271.458129882812,312.493927001953
"1265",2017-06-18,309.552978515625,274.769744873047,313.416687011719
"1266",2017-06-19,311.794067382812,272.976470947266,315.443176269531
"1267",2017-06-20,314.139495849609,272.558563232422,317.163726806641
"1268",2017-06-21,313.700225830078,275.189697265625,317.081787109375
"1269",2017-06-22,311.808624267578,282.229461669922,316.263061523438
"1270",2017-06-23,310.702728271484,285.090850830078,315.976501464844
"1271",2017-06-24,312.3173828125,281.868804931641,316.6904296875
"1272",2017-06-25,313.388793945312,277.968353271484,316.851043701172
"1273",2017-06-26,312.568603515625,278.706146240234,316.714965820312
"1274",2017-06-27,310.774932861328,269.830841064453,315.095306396484
"1275",2017-06-28,308.970184326172,265.657287597656,313.513580322266
"1276",2017-06-29,308.213073730469,272.064086914062,312.690490722656
"1277",2017-06-30,307.823333740234,271.154937744141,312.792999267578
"1278",2017-07-01,308.9580078125,276.620269775391,313.591827392578
"1279",2017-07-02,308.14453125,275.030303955078,312.581726074219
"1280",2017-07-03,308.369903564453,280.645477294922,313.128540039062
"1281",2017-07-04,309.345123291016,279.408233642578,313.946990966797
"1282",2017-07-05,311.085723876953,281.498779296875,315.103881835938
"1283",2017-07-06,311.154235839844,284.4794921875,315.377349853516
"1284",2017-07-07,313.910186767578,283.292755126953,317.923736572266
"1285",2017-07-08,313.911468505859,281.721008300781,317.520751953125
"1286",2017-07-09,308.670989990234,290.570831298828,313.967956542969
"1287",2017-07-10,309.341064453125,289.673553466797,314.428924560547
"1288",2017-07-11,309.280181884766,288.66845703125,314.168914794922
"1289",2017-07-12,309.6279296875,288.244750976562,314.319854736328
"1290",2017-07-13,310.095001220703,288.055572509766,315.219757080078
"1291",2017-07-14,310.681884765625,288.039398193359,315.814086914062
"1292",2017-07-15,310.69921875,290.033111572266,316.043487548828
"1293",2017-07-16,308.299194335938,292.112426757812,314.455474853516
"1294",2017-07-17,308.875701904297,291.475738525391,314.541015625
"1295",2017-07-18,309.443634033203,290.684997558594,314.823333740234
"1296",2017-07-19,308.051239013672,291.367340087891,313.587158203125
"1297",2017-07-20,308.321197509766,290.575805664062,312.612762451172
"1298",2017-07-21,308.974273681641,289.069915771484,314.413665771484
"1299",2017-07-22,309.634490966797,287.820281982422,315.401397705078
"1300",2017-07-23,309.560028076172,288.320373535156,315.222442626953
"1301",2017-07-24,305.510467529297,291.57177734375,310.902587890625
"1302",2017-07-25,304.598114013672,295.709869384766,307.795288085938
"1303",2017-07-26,307.158355712891,290.661254882812,310.513336181641
"1304",2017-07-27,310.737579345703,285.022186279297,315.388854980469
"1305",2017-07-28,310.978607177734,285.714996337891,315.958984375
"1306",2017-07-29,309.010467529297,289.674438476562,313.829803466797
"1307",2017-07-30,306.932403564453,291.354919433594,312.748992919922
"1308",2017-07-31,309.574920654297,292.235565185547,314.46142578125
"1309",2017-08-01,310.218139648438,291.131011962891,315.46630859375
"1310",2017-08-02,307.268646240234,294.254913330078,311.772003173828
"1311",2017-08-03,304.494110107422,296.908966064453,307.888092041016
"1312",2017-08-04,305.109130859375,294.927825927734,307.963500976562
"1313",2017-08-05,307.314849853516,291.273620605469,309.728485107422
"1314",2017-08-06,307.535675048828,288.285552978516,310.466033935547
"1315",2017-08-07,308.022064208984,286.418670654297,311.917358398438
"1316",2017-08-08,309.172088623047,283.037689208984,313.931610107422
"1317",2017-08-09,309.787109375,283.196044921875,314.101104736328
"1318",2017-08-10,310.246368408203,287.11328125,314.569610595703
"1319",2017-08-11,306.764312744141,295.665191650391,310.732391357422
"1320",2017-08-12,308.846740722656,292.962921142578,311.752868652344
"1321",2017-08-13,307.446197509766,291.934112548828,311.646606445312
"1322",2017-08-14,308.938079833984,281.795837402344,312.987182617188
"1323",2017-08-15,305.412811279297,273.601837158203,309.890594482422
"1324",2017-08-16,304.751220703125,275.953277587891,309.243774414062
"1325",2017-08-17,305.868804931641,276.7490234375,310.415374755859
"1326",2017-08-18,307.044525146484,278.897247314453,311.555908203125
"1327",2017-08-19,307.59130859375,283.367034912109,311.900665283203
"1328",2017-08-20,307.701171875,286.011260986328,312.47216796875
"1329",2017-08-21,307.638793945312,285.849029541016,312.798553466797
"1330",2017-08-22,307.43896484375,283.031341552734,311.4013671875
"1331",2017-08-23,309.239105224609,287.478729248047,313.459930419922
"1332",2017-08-24,305.371612548828,291.646759033203,309.270568847656
"1333",2017-08-25,307.831024169922,289.326080322266,311.656921386719
"1334",2017-08-26,309.641265869141,283.219635009766,313.041473388672
"1335",2017-08-27,310.458343505859,286.649749755859,313.914154052734
"1336",2017-08-28,311.891021728516,283.137420654297,315.297027587891
"1337",2017-08-29,311.186859130859,282.859771728516,314.657470703125
"1338",2017-08-30,310.585968017578,284.125823974609,314.739715576172
"1339",2017-08-31,310.91015625,281.878326416016,314.570434570312
"1340",2017-09-01,308.975006103516,284.343627929688,313.350006103516
"1341",2017-09-02,309.071411132812,288.015777587891,314.202392578125
"1342",2017-09-03,306.000762939453,292.633819580078,313.068664550781
"1343",2017-09-04,303.926544189453,293.145172119141,310.545867919922
"1344",2017-09-05,307.632568359375,287.259918212891,312.287261962891
"1345",2017-09-06,309.461273193359,285.093170166016,313.347930908203
"1346",2017-09-07,308.897247314453,284.535888671875,313.085418701172
"1347",2017-09-08,304.797698974609,290.371826171875,309.508392333984
"1348",2017-09-09,300.294403076172,294.237640380859,304.986999511719
"1349",2017-09-10,301.554656982422,292.574127197266,302.767059326172
"1350",2017-09-11,305.336029052734,293.665618896484,304.679779052734
"1351",2017-09-12,304.764739990234,292.199371337891,304.170776367188
"1352",2017-09-13,305.268280029297,291.952423095703,304.6708984375
"1353",2017-09-14,303.483489990234,284.347412109375,305.113952636719
